gray_mean,gray_std_dev,adaptive_mean,adaptive_std_dev,clahe_mean,clahe_std_dev,sobel_std_dev,sobel_mean,er_mean,er_std_dev,Histeq_mean,Histeq_std,dl_mean,dl_std_dev,Entropy,Energy,Correlation, Dissimilarity,Homogenity,Contrast,label
116.50762939453125,46.41826775570989,103.88720703125,55.157157149162884,124.3111572265625,64.61716517068807,711.2713102646765,-17.51641845703125,73.78759765625,26.820503476421624,128.34930419921875,73.50204026155713,161.14373779296875,53.61690262558736,218.1502214566929,0.01585149941772284,0.9494422114563666,10.156988188976378,0.12287554895796873,218.1502214566929,normal
63.988525390625,36.71225827153432,25.016845703125,45.81311907421524,111.3087158203125,60.18907714064313,496.09801100397954,-11.95733642578125,31.03619384765625,19.68665290998855,128.8983154296875,73.22314068737533,96.74267578125,46.28114523608542,122.39234744094487,0.02279853627633554,0.9544936898742596,7.868725393700786,0.144474176484314,122.39234744094487,normal
95.45355224609375,48.30005742940977,73.8441162109375,65.39360333009878,117.87933349609375,59.3772658091119,473.9646545011402,69.11102294921875,64.82904052734375,34.21457607116889,128.32196044921875,73.52019805891088,126.24127197265625,60.23087865374053,127.06969734251969,0.016865190508872165,0.9727563150400547,7.955278051181103,0.13634443389275883,127.06969734251969,normal
98.654052734375,41.24174364793782,80.295166015625,53.47755521879689,122.68402099609375,65.51861222875812,628.2072646109118,-7.55181884765625,55.9200439453125,20.09288316068668,128.374267578125,73.50209218529703,141.5052490234375,49.46237543604106,170.67858021653544,0.016221039062756324,0.9497071309454657,9.274544783464567,0.1205882262918237,170.67858021653544,normal
127.02838134765625,43.21542108775609,117.68658447265625,52.625463697706515,127.1593017578125,64.4214582352269,638.4774079556117,25.10296630859375,87.3695068359375,33.22498821145495,128.277099609375,73.56501228973796,165.57122802734375,44.68804828996852,174.1046998031496,0.015203726330667713,0.9532233519449644,9.45927657480315,0.11220731463469898,174.1046998031496,normal
71.6217041015625,65.82896842287197,59.64996337890625,69.36573943153367,91.0230712890625,68.34833360787543,623.1625470753398,-25.31451416015625,41.99481201171875,43.99371747959726,129.683837890625,70.02214191884885,99.80859375,80.60232002573048,142.07898622047244,0.1271355059292618,0.9836250581207245,7.625861220472441,0.25337495292568557,142.07898622047244,normal
71.91253662109375,43.24100655073413,36.9495849609375,54.99549007009937,112.8839111328125,60.51751969774623,579.3636180913846,28.6395263671875,37.13897705078125,20.836657440422453,128.69464111328125,73.14076322883427,110.2928466796875,57.23117404714308,184.52466781496062,0.02149163390897796,0.9506780359451668,9.084461122047244,0.13484366750422416,184.52466781496062,normal
51.74176025390625,51.2551781323416,33.24566650390625,54.175310291098725,89.6298828125,60.83276637174568,563.675117935665,7.686767578125,24.22314453125,32.296429173788674,127.6650390625,73.20188505085422,76.4720458984375,63.55613579568178,147.57154281496062,0.032444294293721185,0.9719278069074739,8.437807578740157,0.15337657695907617,147.57154281496062,normal
104.49371337890625,56.91249587780258,86.36041259765625,70.4940965552873,121.78759765625,63.161599287084094,744.4189628836424,10.5679931640625,64.22198486328125,42.026721730581045,128.1265869140625,73.57939809083408,140.31097412109375,64.72046289288006,168.97730068897636,0.014483007270353909,0.9738239973698269,9.34996309055118,0.11675333258562712,168.97730068897636,normal
67.3211669921875,40.41348031072837,28.005615234375,45.62293812456164,115.2945556640625,65.2652333798987,766.7971299378569,-8.4803466796875,30.167724609375,19.77477106324742,128.3385009765625,73.52120257865961,112.470703125,52.55665071397949,233.75787401574803,0.01751049846790457,0.9285042079092845,10.306594488188976,0.12431880336813286,233.75787401574803,normal
91.4559326171875,58.07385927685502,64.27630615234375,72.29555721410865,119.2022705078125,65.10414755623854,724.601105116218,-12.8359375,50.888427734375,38.421036271709845,128.3009033203125,73.42663256801147,126.62933349609375,64.87566041928957,166.7107529527559,0.017340459029442923,0.9752694166604925,9.315575787401574,0.13007238243140753,166.7107529527559,normal
74.7216796875,65.31091451956384,53.34698486328125,72.50337006876903,99.4359130859375,67.29438840814902,496.88774679642574,-21.47918701171875,42.25628662109375,44.2606587321758,127.8197021484375,72.73728906292689,101.9122314453125,76.8997180586582,82.38182824803148,0.0637382117633618,0.9903524510326064,6.405819389763778,0.2100173048289264,82.38182824803148,normal
110.482421875,60.48198081668227,94.11907958984375,74.18258110293986,120.72735595703125,63.35722440625153,569.0660786798443,38.47076416015625,71.39794921875,44.76373207923445,128.11871337890625,73.58758686643472,141.655517578125,65.88360214845824,122.85722194881888,0.014983347194202344,0.9832262127606438,8.186085137795274,0.12566282431555909,122.85722194881888,normal
75.32464599609375,44.84823734077936,45.9447021484375,54.170903724339645,114.567138671875,65.15569644711131,604.1072454087379,26.22332763671875,38.49468994140625,22.295283889588404,128.33831787109375,73.44658425530764,116.07647705078125,59.34562141920664,184.14536171259843,0.01673454492012667,0.9542283459042116,9.576341043307085,0.12375730141888572,184.14536171259843,normal
169.52386474609375,40.68657493194338,168.797119140625,29.981329256811424,130.37408447265625,68.00657004369577,732.5168183305116,-6.59893798828125,120.1812744140625,28.192135167275488,128.3607177734375,73.66537706545552,212.36944580078125,36.68330964590884,185.48259104330708,0.015295789004876393,0.943970640437732,9.971395177165354,0.1116679026648782,185.48259104330708,normal
57.8953857421875,55.222611178295885,40.26080322265625,58.87051333703292,92.65997314453125,65.81869791713515,526.4844462871114,-12.26275634765625,28.7286376953125,34.09397334939996,126.30279541015625,73.56058536164718,83.750244140625,65.20159823981567,122.71438238188976,0.04021267086603794,0.9798712115262338,7.976562500000001,0.1624388984826781,122.71438238188976,normal
110.37030029296875,52.74410580830095,86.47149658203125,71.17285035045519,123.884033203125,66.3340975958101,704.4463612801688,-16.24639892578125,63.1663818359375,37.64967561507812,128.21728515625,73.58454380483418,152.60137939453125,54.13578261670419,218.322281003937,0.014011283540784472,0.9607101926555349,10.718934547244093,0.10106486112416956,218.322281003937,normal
71.29656982421875,42.985562028678814,39.41455078125,54.45205924524988,113.47247314453125,61.34988546341216,870.215390316733,44.2237548828125,33.2781982421875,23.15353493436356,128.67474365234375,73.19212485259064,107.40533447265625,54.2856087534699,229.92894931102362,0.02095584316293967,0.937772989040461,10.616449311023622,0.1173259983722601,229.92894931102362,normal
104.474853515625,48.4768096788423,83.85748291015625,65.4543140327679,126.3016357421875,64.0502576508233,674.3753198347911,35.3597412109375,61.296142578125,36.077055050764905,128.23968505859375,73.56599287320428,138.624755859375,49.20271874275523,168.80179625984255,0.014496587704274932,0.9640900948815321,9.56865157480315,0.10969708863919544,168.80179625984255,normal
82.16265869140625,56.77115214164632,59.66265869140625,68.05378773126434,108.9195556640625,58.152419174590264,600.2389126197007,-6.7777099609375,49.2254638671875,34.57259891492239,128.4091796875,73.1072973945481,112.41473388671875,71.97265312637364,134.55579478346456,0.019778437081548472,0.9791554376767713,7.76236466535433,0.1494607107162605,134.55579478346456,normal
98.9852294921875,48.68969904970505,76.20831298828125,63.725533385061844,123.46148681640625,64.7873708677953,696.0823597876177,51.9842529296875,56.0472412109375,29.848628768533725,128.1793212890625,73.54335752907075,141.31884765625,55.61642662371302,209.8326771653543,0.014072996277390554,0.955497644116551,10.790600393700785,0.09597933681861621,209.8326771653543,normal
121.6676025390625,58.872965855370744,108.0198974609375,71.59591431002137,122.880615234375,61.37163588040579,644.9464012787078,-5.94805908203125,81.97467041015625,41.946431094390014,128.1103515625,73.6000919857176,155.2493896484375,66.7009805971078,147.22527066929135,0.014030176501957497,0.9787619919543581,8.751476377952757,0.12264969526379159,147.22527066929135,normal
46.1087646484375,54.14982909080831,31.9537353515625,52.86677068433552,71.9263916015625,72.27389616022288,552.5057822696122,-9.2620849609375,21.64166259765625,29.89406671360013,143.01446533203125,56.02520597310097,69.5269775390625,71.79094527842769,108.00362942913387,0.3308349414047709,0.9815757218185516,5.899421751968504,0.425927278487731,108.00362942913387,normal
106.3643798828125,57.012209285156096,90.11956787109375,69.55679778479586,120.3551025390625,64.39257857567323,692.042544644324,27.202392578125,62.40301513671875,38.50817775606299,128.1971435546875,73.53766906244442,141.78863525390625,62.049946530959154,177.31151574803152,0.014801921285448806,0.9727334233939369,9.43823818897638,0.11770457027652051,177.31151574803152,normal
75.01153564453125,41.31945858135425,39.2158203125,53.46907125406612,113.08111572265625,59.604161590705594,564.81424187878,-1.71160888671875,39.40533447265625,20.56017448286998,128.83563232421875,73.16296355198143,116.944580078125,57.25572885091454,145.45183316929132,0.024334435652964444,0.9575306168442599,8.324741633858268,0.1463630289882087,145.45183316929132,normal
72.13409423828125,59.72133591573014,54.194580078125,65.56198596616466,102.4925537109375,65.86475043470685,607.7604461218968,0.88861083984375,37.123291015625,36.32104681728751,127.09442138671875,73.50629296596193,103.62628173828125,72.81266208533944,143.65071358267716,0.033281668402696224,0.9798519356626079,8.54404527559055,0.15008936773318035,143.65071358267716,normal
86.882568359375,60.32390904756198,70.3955078125,68.71778946674036,109.83575439453125,66.12632869088523,566.8563350985662,-4.166748046875,49.2528076171875,39.77416478081994,126.73675537109375,74.1509351473222,119.24176025390625,69.33561460648154,138.89597687007878,0.021332221034574286,0.9809039941825209,8.599717027559054,0.13851725758915026,138.89597687007878,normal
88.415283203125,53.21257740753956,70.38507080078125,64.43300045115501,113.67303466796875,64.38174051042826,596.4977565643072,15.12237548828125,53.74951171875,34.745889760233965,128.30517578125,73.4114299309062,120.47100830078125,64.76033519794447,153.53340305118107,0.017546120322992395,0.9729275281159715,8.46216781496063,0.13752219463159726,153.53340305118107,normal
80.65460205078125,46.49058020098958,52.33343505859375,59.40909251704169,113.78277587890625,60.99124627980024,569.3444246749356,27.0579833984375,46.03387451171875,22.843798360026504,128.36553955078125,73.37822232913844,116.2642822265625,61.68739396221918,153.08310777559055,0.017086324309698878,0.9645035507945224,8.763102854330707,0.13007111695107804,153.08310777559055,normal
86.20977783203125,42.69393081135151,51.49127197265625,55.65993501796738,123.288330078125,66.41008165816523,757.608907248271,0.7735595703125,33.85858154296875,16.033928819182297,128.6343994140625,73.30846295284357,136.479736328125,47.37199115949056,233.25799704724412,0.017817917218879653,0.9359381514314574,11.387426181102363,0.10013319438107525,233.25799704724412,normal
114.4429931640625,54.061867068422465,97.7911376953125,69.6135122898892,123.82183837890625,63.74983482009277,666.5805924740716,34.7099609375,73.54437255859375,42.907646711401206,128.10736083984375,73.68588238071311,147.40704345703125,56.54515036658366,164.24040354330708,0.013819016813089538,0.9718720989581359,9.448080708661417,0.1118127854462286,164.24040354330708,normal
109.6058349609375,63.66226177533805,95.7862548828125,73.94817102925369,118.18060302734375,62.311661833220334,628.8653048953848,-48.50872802734375,68.700439453125,45.56589825506852,128.15020751953125,73.52238583886786,142.08673095703125,72.19887954616443,147.2804502952756,0.014816486462309212,0.981824749764373,8.605868602362206,0.1245308979161332,147.2804502952756,normal
136.5926513671875,41.85467918441627,128.347900390625,52.500367934776925,128.14141845703125,60.90501304172736,613.1287858322115,33.85052490234375,99.02978515625,31.41645460074075,128.32354736328125,73.66377452294306,171.04150390625,45.277133138464784,163.17488927165354,0.01564581430312946,0.9532885003890338,9.245878444881889,0.1152898281716273,163.17488927165354,normal
77.8011474609375,52.2076496341672,55.910888671875,63.056838730891826,106.61468505859375,59.38854209608343,562.892939302209,34.36309814453125,47.786376953125,32.88590962277433,128.43109130859375,73.11321778497715,108.7301025390625,67.75054256362282,164.5915969488189,0.020385580101278136,0.9698742751625298,8.57769438976378,0.1399944494373011,164.5915969488189,normal
79.6318359375,44.764918211571754,50.71343994140625,56.92842700104481,117.4669189453125,64.64080632361619,622.4932455851174,-4.04443359375,43.4906005859375,28.04152385460739,128.19464111328125,73.6456849198749,120.95538330078125,55.19494945541038,189.53518700787401,0.016169165999947503,0.9527052019840068,9.574311023622048,0.12543393686219362,189.53518700787401,normal
67.38507080078125,54.38740518757058,47.48687744140625,60.92142274827022,104.3319091796875,61.061850826317915,588.8899906290576,27.07586669921875,32.92242431640625,30.552203820393157,128.50830078125,73.02324102588953,98.0152587890625,68.65502859050534,151.8901943897638,0.021448275174186873,0.9743656131709749,8.608698326771655,0.13703286778652302,151.8901943897638,normal
66.8568115234375,35.090438470617315,18.9931640625,40.22672199240616,117.00054931640625,61.89932395309819,601.1834317755591,22.57012939453125,32.632568359375,15.618998967766553,128.77099609375,73.33409973650762,103.9686279296875,46.74798669390832,166.73154527559055,0.02019403762109155,0.932123928160955,8.57000492125984,0.13177764495110209,166.73154527559055,normal
59.44464111328125,43.373402706575675,25.71710205078125,46.15080933891676,101.5989990234375,61.53559027967765,700.0995501723381,-6.52880859375,23.85113525390625,18.33247350721771,128.79632568359375,72.99227962222182,96.097412109375,61.713786652816765,200.58519931102364,0.03111991649287326,0.9466565369902339,8.931902066929133,0.1712542730438453,200.58519931102364,normal
74.94293212890625,45.73876391005563,45.16082763671875,56.915865308600345,111.54473876953125,62.143992517858784,643.5611479351502,8.17706298828125,39.74896240234375,22.66713704256879,128.5499267578125,73.13131781932232,111.23675537109375,59.99069682204933,171.39825295275585,0.020277441911501087,0.9591231231935048,8.895669291338582,0.13398082347026555,171.39825295275585,normal
77.25372314453125,60.351633936490984,52.45330810546875,71.56010089144333,111.768798828125,61.82847160095672,594.5803562587386,-25.000244140625,38.99267578125,41.17471758531951,128.07476806640625,73.39262733502999,110.26031494140625,67.29588312841749,150.7894315944882,0.01858427298737174,0.9793146703037863,8.547920767716537,0.13120567721677226,150.7894315944882,normal
102.64776611328125,43.49611901396869,81.85528564453125,59.29725475538351,124.9107666015625,64.71145462486706,674.7784861636662,3.15716552734375,59.418212890625,27.794556629879036,128.36083984375,73.5645064952945,143.94073486328125,49.647280949816135,175.30314960629923,0.015593241097955256,0.953561788440545,9.507258858267717,0.11508725995155396,175.30314960629923,normal
113.863525390625,53.8663183411872,97.1898193359375,69.28507582655574,123.9766845703125,63.594002942863945,654.3715769884543,33.117431640625,73.38580322265625,42.63683333401173,128.13275146484375,73.66797538458232,146.824462890625,56.3975718064931,153.92808809055117,0.013844187088288435,0.9734349441402109,9.298289862204724,0.1089622770882355,153.92808809055117,normal
51.4677734375,51.20129699517125,33.0484619140625,54.06428122135675,89.2763671875,60.787417650490575,562.7438924485294,9.27252197265625,24.0977783203125,32.00263714331429,127.7987060546875,73.1318673877714,76.342529296875,63.623567624540925,149.0306963582677,0.03280964205732209,0.9716001127643292,8.491695374015748,0.15053449322214485,149.0306963582677,normal
79.9971923828125,40.81178953401637,42.58111572265625,57.341503168902236,116.91741943359375,61.788920389431134,783.0116024296522,11.7099609375,41.64276123046875,20.16828020574976,128.79510498046875,73.09459803352992,116.23638916015625,49.448264142514944,204.30278051181102,0.020040731778430285,0.9387338680587544,10.159817913385826,0.11590580445419747,204.30278051181102,normal
69.9884033203125,55.78198955470379,50.08428955078125,62.855532035602565,105.3515625,61.44162417410809,608.1782244054198,29.11151123046875,34.1568603515625,31.649272418727026,128.4503173828125,73.00521437255603,101.03564453125,69.72012845997348,157.11023622047242,0.02132725345143168,0.9747900330373689,8.803272637795274,0.1359330374330803,157.11023622047242,normal
91.2802734375,51.33287469960388,69.63189697265625,64.53326976004686,115.3914794921875,61.584532190602225,629.4597209033723,19.743408203125,51.67694091796875,29.054422861416228,128.3822021484375,73.33800551131115,131.12005615234375,64.38652660077021,209.07535679133858,0.01750768881736922,0.9603952343765484,10.073265255905511,0.12008881296527509,209.07535679133858,normal
72.6302490234375,44.08408162778636,37.682373046875,52.40931590272941,111.185546875,63.559018050015354,576.8318876629696,-19.47821044921875,37.80352783203125,20.884015987948054,128.48016357421875,73.39300744664362,111.50958251953125,60.168715477711665,169.9056963582677,0.018474603794299504,0.9562399256020725,9.017655019685039,0.12840277911095416,169.9056963582677,normal
112.54534912109375,65.16348051982196,96.7452392578125,78.92825521930813,119.1463623046875,59.04159012262948,615.3074754923421,-1.63677978515625,76.10113525390625,50.385290063329855,128.1009521484375,73.5694928446141,140.7353515625,72.1145001244321,144.01285679133855,0.014119438834953073,0.9830275775090206,8.791277066929133,0.11967851548117056,144.01285679133855,normal
65.84619140625,56.93786682739343,48.0078125,61.827718776306405,98.72509765625,66.67837800772048,556.1396816090115,-2.70904541015625,33.94598388671875,34.57627261099238,127.5477294921875,72.86357209805023,94.7283935546875,69.81947956002404,121.71419783464567,0.05601926789887679,0.9812225855363572,7.759719488188976,0.17957124755287457,121.71419783464567,normal
104.9945068359375,57.47929713150117,87.0126953125,70.77203365053293,121.51513671875,63.59338444597683,740.8484869283876,14.52484130859375,64.094970703125,42.41377557463183,128.1102294921875,73.54667372267755,140.7794189453125,64.9473301198859,181.59061269685037,0.014344913195971042,0.9724109569740701,9.43706938976378,0.11936230282276875,181.59061269685037,normal
98.8045654296875,48.40516449574339,76.15032958984375,63.361442599885905,123.0458984375,64.73352146713911,695.7015027614059,54.239501953125,56.33135986328125,30.01538306702977,128.25927734375,73.52107884834555,141.02178955078125,55.41227495901468,209.15981791338584,0.014270592887548249,0.9551164353309471,10.714936023622048,0.1008390565107248,209.15981791338584,normal
53.475830078125,55.41907019786715,37.34930419921875,57.66138396649769,85.98370361328125,66.67035653850029,493.70669366778014,-11.72711181640625,26.45880126953125,33.993147386880345,128.32061767578125,71.16831717719143,78.2159423828125,66.59009752668837,115.63379675196849,0.09062457742273859,0.9811757769284798,7.478654035433071,0.21156019315715088,115.63379675196849,normal
89.93157958984375,55.12154222959085,72.693603515625,66.47078109484215,113.41131591796875,62.155839116735194,610.2074373962234,23.3389892578125,55.02154541015625,36.98804292587954,128.2369384765625,73.39287798464686,120.8338623046875,66.2054822481606,143.05850147637796,0.01721452015037111,0.9764885085207784,8.398560531496063,0.13741200146544094,143.05850147637796,normal
113.013916015625,49.235925095568014,95.40191650390625,65.0671370431124,123.10113525390625,64.19307549178502,613.2318082794562,-35.8193359375,72.07086181640625,33.88610498312242,128.2938232421875,73.56152323807247,151.02838134765625,55.33679827058075,147.07135826771656,0.01539836371432319,0.9696071332707145,8.63447342519685,0.12792277755621928,147.07135826771656,normal
69.43096923828125,34.07756791709998,21.90789794921875,41.25362053388343,118.74591064453125,65.23449346266058,622.1234515475333,-7.3798828125,30.56951904296875,12.583007635901868,128.83160400390625,73.25741316553888,113.011962890625,42.54972652093589,222.22102608267713,0.018905661974441927,0.9040770898594984,10.269377460629922,0.1104328981609115,222.22102608267713,normal
69.02545166015625,42.047213501588324,34.77191162109375,50.10475758863251,113.640869140625,63.348136369360994,587.2682854314141,-3.25897216796875,31.9429931640625,23.00626288767026,128.43017578125,73.4056455685548,108.39593505859375,53.5237291818034,137.0005536417323,0.02100742530107118,0.9613138463762705,8.165907972440944,0.14930326188397092,137.0005536417323,normal
63.290771484375,41.49722079585345,30.09283447265625,48.587367571441916,107.97216796875,59.39566011268657,562.7600932892492,47.29180908203125,35.1146240234375,25.663301139871912,128.30450439453125,73.40016247789062,95.87408447265625,54.91067255298719,144.84971702755905,0.02027146917443146,0.9577569106848716,8.250799704724411,0.1446602149532706,144.84971702755905,normal
67.63458251953125,54.34411796208203,47.71441650390625,60.9953965522223,104.4656982421875,61.46011608586375,591.3910962998156,26.36907958984375,33.20587158203125,30.730639900726413,128.475341796875,73.00539014092911,97.9073486328125,68.21229774157366,149.88385826771653,0.021239598187049402,0.9746581951772418,8.602608267716535,0.13503227254949723,149.88385826771653,normal
67.307861328125,57.04175585354793,46.4219970703125,63.83947760511926,104.66595458984375,65.37192495525399,634.0503597032593,17.76470947265625,33.543212890625,37.87398910353693,127.5850830078125,73.22121216079289,97.92822265625,65.0546624449426,130.89923720472441,0.047904300145774445,0.9798587250589765,8.093503937007874,0.16786202595939842,130.89923720472441,normal
71.39898681640625,65.77494440865564,59.3619384765625,69.27212675716733,91.291748046875,68.44758212886765,634.3547134824055,-19.72332763671875,41.83294677734375,44.02668076405155,129.5419921875,70.18216527433226,99.71356201171875,80.48913074219611,154.6402559055118,0.12378542986805202,0.982148970701437,7.769685039370079,0.2528610800824783,154.6402559055118,normal
65.99041748046875,47.17116302948472,38.31524658203125,54.07926421765542,109.54766845703125,61.84659562035391,586.9479917956744,5.41094970703125,30.114990234375,27.432409121598276,128.4886474609375,73.19839811330732,100.67449951171875,60.63822197247302,161.5738188976378,0.02067679636196552,0.9637065679610239,8.689837598425196,0.13819414638331512,161.5738188976378,normal
67.2926025390625,55.95704489170195,45.9007568359375,62.678257819864854,105.721435546875,65.1340267818151,657.2364012594439,20.3017578125,33.550537109375,37.31323622212047,127.43780517578125,73.43385738284591,98.5240478515625,64.64065546305221,136.9683193897638,0.041882060883378786,0.9781067676251823,8.306902066929133,0.16192159452067958,136.9683193897638,normal
72.21710205078125,52.70739979513684,47.33624267578125,63.18721728843542,106.517822265625,58.710448785754146,502.81580016248654,35.84814453125,41.1751708984375,35.24813275916758,128.622314453125,72.95766313735398,99.138427734375,63.75105029671457,120.23486712598424,0.022323352153106456,0.9783944348281377,7.612081692913385,0.1465874709599983,120.23486712598424,normal
68.0531005859375,57.3749286207314,48.84356689453125,61.253409932758395,97.7144775390625,69.88652315379456,819.6614977413789,-14.78631591796875,32.06396484375,32.4652091473802,127.43060302734375,72.69001865448841,102.35577392578125,71.02120061728586,225.56926673228347,0.06563583298171256,0.9657590564571635,9.697342519685039,0.18217733847234974,225.56926673228347,normal
51.16156005859375,50.63613240261467,32.267333984375,53.22324502377801,89.408935546875,60.678162163297074,541.5435393730479,3.55517578125,23.90087890625,31.67551223578553,128.0084228515625,72.98502346206855,75.424560546875,62.63545807062512,138.64425442913384,0.0321636193064064,0.9729775560758754,8.204785925196848,0.1543462714501332,138.64425442913384,normal
68.95550537109375,40.268890355731244,29.78021240234375,51.59674617051518,109.11810302734375,57.44020672022038,502.1828058412376,26.50860595703125,38.23382568359375,24.055119116842327,128.6612548828125,73.36811464705066,100.82171630859375,52.28297558217359,128.45577017716536,0.023599769319743336,0.9602994481857733,7.7095841535433065,0.16082318169622467,128.45577017716536,normal
92.10028076171875,61.857614862866605,76.2445068359375,70.49562546407573,111.578369140625,65.60655310581585,587.1698356145457,-10.99005126953125,53.03179931640625,40.510771221921736,127.19122314453125,73.90645559312057,125.594482421875,70.73728445409213,148.85759104330708,0.02024793439591912,0.9805381936083011,8.971518208661417,0.1312635995042837,148.85759104330708,normal
105.76947021484375,63.01233481571931,86.06640625,77.51329182498895,120.8515625,64.99935724967666,720.1032988017664,-7.5355224609375,64.2977294921875,50.20503230038095,127.88330078125,73.67292005782743,140.75775146484375,66.0107716020854,181.93719242125982,0.01363208963297577,0.9771319714983948,9.89191683070866,0.1099542344462735,181.93719242125982,normal
40.01263427734375,32.29079903302862,4.41412353515625,20.68196615086676,94.37060546875,60.54174861543609,566.5791969577296,12.3824462890625,13.81805419921875,14.614672793542002,128.54974365234375,73.17764258434309,69.75933837890625,45.76280963356982,107.0539493110236,0.037214536342079156,0.9487904703851077,6.669106791338583,0.206806997839758,107.0539493110236,normal
80.91162109375,52.756970869277005,57.907958984375,62.7781774239903,113.53985595703125,62.88298283054607,823.2678908183759,13.6607666015625,42.1422119140625,30.94862750310886,127.9224853515625,73.61289790229038,117.1966552734375,65.3291977275618,192.96235236220474,0.01585794374759492,0.9652573982477467,9.71628937007874,0.12373182160659321,192.96235236220474,normal
111.33978271484375,44.67253999321031,95.60272216796875,57.60438635262473,124.21966552734375,65.81144108601342,800.2888386754638,22.6744384765625,67.52655029296875,26.406701238080757,128.3157958984375,73.60275375854599,154.196533203125,50.31020421482673,236.86220472440942,0.014533868467235941,0.9405724530729953,11.0033218503937,0.10406375373164559,236.86220472440942,normal
71.73004150390625,66.1461196250646,59.69677734375,69.56469507687017,91.197265625,68.49200100382211,633.5146386691503,-20.6162109375,41.80352783203125,44.07342129453059,129.70880126953125,70.09322827546693,99.987060546875,80.89732852361722,148.04472194881888,0.12493798449230699,0.983105448777241,7.676611712598424,0.2530797539998278,148.04472194881888,normal
91.55078125,55.12925139833853,74.45245361328125,66.62045184907923,113.69232177734375,62.2545051600652,611.4217514704663,22.982666015625,56.412353515625,37.46882993277581,128.30035400390625,73.40535739314473,122.44427490234375,65.89042728944294,145.1824557086614,0.01694197755157531,0.9761507546231764,8.440575787401574,0.13584660291290132,145.1824557086614,normal
